"","id","gender","heightmetre","trainingProgram","programAnnualCost","lastfitnessscore","date","Weight","BMI","CaloriesIn","CaloriesBurned","Steps","DistanceMiles","Floors","MinutesLightlyActive","MinutesFairlyActive","MinutesVeryActive","ActivityCalories","MinutesAsleep","MinutesAwake","TimeinBed","MinutesREMSleep","MinutesLightSleep","MinutesDeepSleep","WaterConsumedOz","RestingHeartBpm","MaxHeartBpm","MinHeartBpm","AvgHeartBpm","ActivityMinutes","TimesStepsCompleteHr"
"2794",107,"m",1.83,"program2",500,750,"1/25/2017",156,29,1210,2341,5623,10,5,54,17,21,476,413,100,392,77,298,10,27,71,116,70,97,90,4
"2795",107,"m",1.83,"program2",500,750,"12/22/2017",247,21,1629,2865,6192,6,7,83,1,3,552,352,60,298,9,59,6,78,98,137,70,76,129,11
"2796",107,"m",1.83,"program2",500,750,"9/8/2017",173,20,1050,2615,5660,10,33,66,63,52,1481,285,29,446,91,25,108,38,93,92,93,75,97,11
"2797",107,"m",1.83,"program2",500,750,"6/14/2017",105,19,1738,1107,5797,4,12,30,86,34,1120,168,82,47,111,157,79,23,96,176,92,109,84,4
"2798",107,"m",1.83,"program2",500,750,"10/19/2017",110,19,1762,2713,7977,3,5,8,91,34,921,247,9,388,87,285,115,11,94,92,97,79,125,8
"2799",107,"m",1.83,"program2",500,750,"3/18/2017",258,25,1269,2398,5764,1,12,24,90,70,1003,221,106,316,110,158,74,49,76,100,88,115,144,10
"2800",107,"m",1.83,"program2",500,750,"3/5/2017",189,21,1411,2902,4586,10,23,9,54,71,1494,133,99,132,13,104,56,29,89,163,77,116,66,4
"2801",107,"m",1.83,"program2",500,750,"10/26/2017",143,28,1945,1371,5035,7,8,27,22,63,829,399,61,29,38,266,13,77,100,183,86,80,79,9
"2802",107,"m",1.83,"program2",500,750,"7/2/2017",229,18,1283,2075,2944,4,13,100,48,78,168,222,51,366,75,59,39,72,98,121,79,87,41,5
"2803",107,"m",1.83,"program2",500,750,"8/20/2017",259,19,1269,1684,4746,1,9,62,98,23,1210,174,102,375,74,28,87,39,79,166,80,79,94,8
"2804",107,"m",1.83,"program2",500,750,"2/19/2017",196,28,1142,2090,4150,3,42,92,63,88,1433,419,12,156,36,211,104,18,82,128,77,107,109,6
"2805",107,"m",1.83,"program2",500,750,"7/31/2017",119,23,1737,2084,6170,1,37,59,17,59,556,346,74,474,69,206,70,11,91,105,97,106,68,4
"2806",107,"m",1.83,"program2",500,750,"11/14/2017",116,23,1631,2957,8697,2,8,72,14,21,480,196,31,265,113,148,89,72,88,167,100,89,74,3
"2807",107,"m",1.83,"program2",500,750,"10/31/2017",266,24,1192,2948,7843,1,14,45,42,25,556,173,104,125,86,156,76,33,80,135,97,104,30,9
"2808",107,"m",1.83,"program2",500,750,"8/13/2017",297,15,1235,2248,9043,4,21,57,36,92,824,167,90,272,112,264,91,8,84,110,100,88,160,12
"2809",107,"m",1.83,"program2",500,750,"12/9/2017",155,30,1476,2012,5055,3,24,91,28,2,320,468,81,300,45,214,87,49,70,87,86,91,34,4
"2810",107,"m",1.83,"program2",500,750,"4/8/2017",256,26,1798,1237,9035,1,44,34,22,48,1108,258,73,183,57,118,64,18,81,198,70,104,124,11
"2811",107,"m",1.83,"program2",500,750,"12/23/2017",223,18,1045,1719,2441,5,22,83,44,64,982,180,7,300,116,44,24,58,76,94,81,78,41,3
"2812",107,"m",1.83,"program2",500,750,"6/25/2017",195,19,1399,1694,8250,1,18,99,94,8,938,435,113,271,105,224,93,19,100,154,73,78,154,3
"2813",107,"m",1.83,"program2",500,750,"7/10/2017",172,26,1732,1726,5421,6,35,37,51,96,325,371,79,62,91,281,72,34,89,123,84,79,133,8
"2814",107,"m",1.83,"program2",500,750,"8/4/2017",152,20,1895,2833,2735,4,18,49,15,78,1163,384,114,478,75,216,94,29,79,183,95,116,157,11
"2815",107,"m",1.83,"program2",500,750,"2/3/2017",281,24,1677,2552,1045,3,29,21,56,44,1128,304,59,28,46,245,27,56,92,124,96,115,146,11
"2816",107,"m",1.83,"program2",500,750,"5/12/2017",101,21,1463,1078,8681,9,23,30,6,78,502,472,81,52,105,82,25,66,84,102,70,105,84,6
"2817",107,"m",1.83,"program2",500,750,"9/13/2017",224,22,1588,2888,6977,7,20,75,96,38,1488,156,23,224,89,165,80,70,87,84,72,70,39,5
"2818",107,"m",1.83,"program2",500,750,"8/26/2017",288,24,1013,2083,7358,4,3,41,47,94,1006,199,112,90,61,258,14,56,73,112,93,98,67,1
"2819",107,"m",1.83,"program2",500,750,"12/16/2017",258,27,1646,2699,5874,1,30,10,39,34,330,278,103,134,118,125,43,8,93,142,92,107,115,11
"2820",107,"m",1.83,"program2",500,750,"7/6/2017",253,21,1876,2686,9374,10,9,22,11,92,954,352,67,325,6,124,25,56,91,149,93,84,156,5
"2821",107,"m",1.83,"program2",500,750,"12/14/2017",180,18,1387,2480,2804,3,43,86,95,81,105,269,26,320,63,141,84,50,75,92,97,103,94,4
"2822",107,"m",1.83,"program2",500,750,"1/31/2017",237,28,1073,2224,2061,6,20,89,78,92,433,148,81,36,24,64,53,41,75,78,96,110,114,8
"2823",107,"m",1.83,"program2",500,750,"8/28/2017",277,19,1732,2108,116,5,1,68,7,64,1240,375,78,426,23,199,57,44,76,156,97,83,107,11
"2824",107,"m",1.83,"program2",500,750,"8/9/2017",172,18,1888,2725,1573,7,39,75,15,28,883,359,6,451,20,138,72,38,94,89,98,78,149,8
"2825",107,"m",1.83,"program2",500,750,"2/22/2017",279,27,1655,2461,711,10,48,91,65,88,1287,368,56,159,115,84,13,53,89,152,87,104,88,7
"2826",107,"m",1.83,"program2",500,750,"12/30/2017",157,18,1499,2558,8609,7,16,7,53,41,723,377,48,218,58,151,65,68,95,80,75,110,137,2
"2827",107,"m",1.83,"program2",500,750,"1/14/2017",128,25,1969,1328,2565,9,43,80,75,11,112,194,110,109,51,147,23,25,75,156,90,109,62,2
"2828",107,"m",1.83,"program2",500,750,"3/30/2017",221,19,1749,2275,2871,3,44,16,12,62,571,147,35,478,109,9,93,23,76,88,74,109,127,5
"2829",107,"m",1.83,"program2",500,750,"9/29/2017",281,23,1177,1415,7515,10,12,69,64,4,584,157,30,443,90,132,116,59,87,168,72,90,160,8
"2830",107,"m",1.83,"program2",500,750,"3/10/2017",199,17,1404,1719,6418,4,12,77,57,8,1284,150,78,370,55,275,75,34,74,73,96,102,45,8
"2831",107,"m",1.83,"program2",500,750,"10/13/2017",127,18,1349,1318,5560,6,18,85,76,14,726,406,91,87,87,21,87,27,86,184,89,91,92,6
"2832",107,"m",1.83,"program2",500,750,"8/2/2017",141,29,1902,2415,9731,1,2,21,29,36,1400,251,103,127,50,274,45,11,82,146,78,115,152,3
"2833",107,"m",1.83,"program2",500,750,"10/11/2017",246,16,1436,2097,1138,8,4,79,37,42,1459,258,57,25,29,254,94,77,70,127,94,107,92,3
"2834",107,"m",1.83,"program2",500,750,"3/30/2017",184,30,1923,1698,119,8,5,39,23,27,658,184,25,10,84,25,78,10,87,71,93,113,165,11
"2835",107,"m",1.83,"program2",500,750,"10/13/2017",267,26,1678,1909,1540,5,24,85,20,73,745,446,75,324,59,47,94,46,97,178,84,70,46,8
"2836",107,"m",1.83,"program2",500,750,"1/15/2017",241,30,1478,2198,2975,3,20,57,96,27,498,153,12,281,24,122,72,72,99,132,78,74,107,6
"2837",107,"m",1.83,"program2",500,750,"3/1/2017",132,17,1994,2678,5938,1,13,60,39,12,612,385,107,382,117,142,81,62,97,131,93,84,171,6
"2838",107,"m",1.83,"program2",500,750,"2/1/2017",221,29,1799,1956,2398,8,24,52,88,36,206,182,112,50,50,32,34,61,73,135,94,89,105,11
"2839",107,"m",1.83,"program2",500,750,"4/2/2017",171,19,1775,2869,6525,5,37,43,79,99,813,307,112,283,6,188,60,38,91,123,70,76,86,2
"2840",107,"m",1.83,"program2",500,750,"6/22/2017",253,29,1411,2916,8060,1,29,52,76,59,734,424,22,38,77,109,118,70,77,114,74,83,67,7
"2841",107,"m",1.83,"program2",500,750,"1/21/2017",245,15,1723,2416,3120,5,30,48,39,82,809,469,90,117,48,273,33,28,79,157,87,79,38,3
"2842",107,"m",1.83,"program2",500,750,"10/31/2017",143,25,1452,1093,1224,7,2,60,43,35,689,136,43,143,102,259,71,53,84,188,87,91,99,1
"2843",107,"m",1.83,"program2",500,750,"9/7/2017",292,30,1552,2845,288,2,46,6,15,15,615,348,87,462,58,277,67,55,97,94,92,99,51,4
"2844",107,"m",1.83,"program2",500,750,"4/13/2017",189,23,1487,2456,1303,2,27,52,74,32,1171,354,93,393,78,156,44,33,94,137,95,99,137,4
"2845",107,"m",1.83,"program2",500,750,"4/21/2017",233,19,1904,1449,287,9,3,59,23,44,1309,383,53,352,94,46,43,70,85,92,79,115,36,8
"2846",107,"m",1.83,"program2",500,750,"4/29/2017",220,26,1669,1268,4927,6,33,28,24,100,1078,121,44,16,13,253,57,17,100,128,78,107,154,1
"2847",107,"m",1.83,"program2",500,750,"10/4/2017",272,24,1382,2312,3339,5,17,23,39,42,733,450,81,103,10,89,50,9,92,74,96,113,86,6
"2848",107,"m",1.83,"program2",500,750,"4/27/2017",277,23,1436,2787,6349,2,15,4,19,91,880,221,26,444,35,25,97,23,99,100,79,78,122,4
"2849",107,"m",1.83,"program2",500,750,"11/19/2017",280,27,1165,2184,9822,10,29,89,16,60,982,456,7,45,111,184,104,21,80,102,97,101,74,4
"2850",107,"m",1.83,"program2",500,750,"9/24/2017",287,19,1086,2649,7426,5,4,27,61,93,608,393,13,447,39,278,72,27,92,132,83,70,172,4
"2851",107,"m",1.83,"program2",500,750,"3/12/2017",261,28,1285,2611,3327,5,25,98,28,69,688,241,10,458,47,24,119,48,86,139,75,118,52,6
"2852",107,"m",1.83,"program2",500,750,"11/5/2017",145,22,1337,1860,673,3,25,100,37,66,269,227,35,305,84,203,8,42,81,115,78,82,58,3
"2853",107,"m",1.83,"program2",500,750,"7/1/2017",218,19,1406,1546,1067,6,9,68,87,95,514,317,117,253,44,135,6,18,75,149,87,90,159,10
"2854",107,"m",1.83,"program2",500,750,"5/13/2017",202,19,1786,1479,7432,9,11,40,67,82,672,377,14,272,85,260,105,70,89,163,81,77,144,8
"2855",107,"m",1.83,"program2",500,750,"11/12/2017",243,24,1373,1658,9361,8,50,100,65,70,424,327,67,380,97,256,23,23,90,71,97,87,125,10
"2856",107,"m",1.83,"program2",500,750,"7/5/2017",247,19,1804,1805,3779,3,3,66,23,80,292,398,117,180,23,83,67,24,87,113,99,77,119,2
"2857",107,"m",1.83,"program2",500,750,"6/15/2017",298,29,1545,1019,4644,1,47,47,36,93,528,389,106,188,92,38,114,60,75,115,99,87,115,5
"2858",107,"m",1.83,"program2",500,750,"5/7/2017",100,24,1492,2658,6836,5,49,37,72,4,124,175,22,373,105,292,12,16,88,155,94,120,98,10
"2859",107,"m",1.83,"program2",500,750,"1/24/2017",300,29,1264,1368,5921,8,3,69,79,35,508,235,61,89,116,30,115,60,74,123,80,70,144,4
"2860",107,"m",1.83,"program2",500,750,"1/28/2017",214,18,1025,2322,1867,5,35,32,96,79,845,291,93,368,23,128,52,55,95,187,99,85,92,12
"2861",107,"m",1.83,"program2",500,750,"5/13/2017",280,22,1260,1226,7232,6,10,43,74,50,1245,460,14,240,77,182,107,78,97,142,72,117,62,8
"2862",107,"m",1.83,"program2",500,750,"12/16/2017",142,25,1827,2564,2048,6,36,11,30,23,775,413,78,316,25,202,27,49,85,181,70,98,140,6
"2863",107,"m",1.83,"program2",500,750,"6/9/2017",194,26,1601,1504,1582,7,45,68,1,3,475,452,84,116,69,139,30,43,70,176,82,70,144,10
"2864",107,"m",1.83,"program2",500,750,"3/11/2017",285,27,1276,1473,8336,4,33,23,82,54,214,195,14,432,82,9,98,69,91,95,84,83,46,5
"2865",107,"m",1.83,"program2",500,750,"1/28/2017",275,16,1819,2696,2622,9,1,54,57,51,627,168,28,398,36,241,22,72,74,137,89,92,137,6
"2866",107,"m",1.83,"program2",500,750,"2/20/2017",167,16,1762,2841,8530,1,46,53,81,63,240,291,112,454,59,118,31,58,93,95,70,94,168,7
"2867",107,"m",1.83,"program2",500,750,"8/25/2017",107,17,1934,2912,2852,1,44,34,85,98,551,129,20,417,105,241,81,58,76,193,92,80,112,1
"2868",107,"m",1.83,"program2",500,750,"12/29/2017",198,21,1801,2813,4191,10,20,96,100,10,1294,354,37,475,13,90,72,22,94,144,73,83,155,5
"2869",107,"m",1.83,"program2",500,750,"8/5/2017",206,15,1670,2292,5945,3,26,4,5,63,954,159,75,476,82,244,99,39,87,110,75,74,109,7
"2870",107,"m",1.83,"program2",500,750,"1/9/2017",147,19,1890,1257,4955,5,12,63,15,46,609,427,115,429,105,173,16,42,85,103,78,81,167,8
"2871",107,"m",1.83,"program2",500,750,"7/27/2017",105,28,1583,1650,1516,10,4,43,61,36,1375,447,71,215,10,100,52,68,85,170,81,85,71,6
"2872",107,"m",1.83,"program2",500,750,"8/8/2017",198,15,1701,2789,6410,7,26,66,100,69,1447,130,56,301,107,57,99,34,97,147,72,109,65,10
"2873",107,"m",1.83,"program2",500,750,"8/14/2017",143,24,1943,1362,5590,8,33,84,26,100,1238,238,10,104,99,157,116,25,91,105,83,86,47,9
"2874",107,"m",1.83,"program2",500,750,"3/13/2017",132,30,1357,1166,6495,3,42,38,70,28,716,397,94,417,80,204,37,29,90,161,91,105,140,6
"2875",107,"m",1.83,"program2",500,750,"10/18/2017",221,27,1550,2393,3730,8,7,72,64,17,1465,448,48,134,42,99,23,38,93,72,92,90,67,5
"2876",107,"m",1.83,"program2",500,750,"7/7/2017",261,19,1527,2392,2351,10,40,69,17,4,117,350,16,366,64,263,26,64,76,126,78,102,77,6
"2877",107,"m",1.83,"program2",500,750,"5/20/2017",193,19,1856,2569,4762,10,4,16,44,75,1245,474,118,202,46,245,31,37,92,81,77,75,123,4
"2878",107,"m",1.83,"program2",500,750,"6/29/2017",175,17,1983,2209,3294,2,45,24,56,64,824,416,65,126,102,141,113,24,86,128,81,75,136,8
"2879",107,"m",1.83,"program2",500,750,"6/5/2017",122,24,1700,1135,7604,4,6,100,76,21,490,141,34,378,86,55,76,65,89,118,74,86,89,4
"2880",107,"m",1.83,"program2",500,750,"7/6/2017",201,18,1237,1632,7951,1,12,65,5,24,416,184,15,385,63,243,33,56,100,146,85,84,155,8
"2881",107,"m",1.83,"program2",500,750,"10/4/2017",172,16,1227,1590,7194,1,22,48,30,56,798,442,48,305,119,126,22,77,87,180,97,97,48,4
"2882",107,"m",1.83,"program2",500,750,"10/21/2017",298,26,1826,2300,9449,4,22,1,57,64,1182,204,116,103,95,127,19,18,98,160,93,103,173,4
"2883",107,"m",1.83,"program2",500,750,"8/31/2017",187,22,1668,2736,9563,5,24,99,9,43,262,167,112,391,19,156,20,9,100,196,84,74,162,5
"2884",107,"m",1.83,"program2",500,750,"10/8/2017",230,15,1123,2097,1107,2,40,45,54,75,878,390,79,224,77,103,31,38,75,126,70,95,44,4
"2885",107,"m",1.83,"program2",500,750,"8/1/2017",257,28,1336,2774,4783,6,3,61,80,36,253,137,40,106,13,136,40,33,84,162,100,90,35,10
"2886",107,"m",1.83,"program2",500,750,"8/27/2017",118,26,1031,2711,2366,8,44,94,59,98,1026,394,57,401,117,200,41,9,94,199,76,120,83,6
"2887",107,"m",1.83,"program2",500,750,"4/1/2017",172,25,1058,1717,7159,7,29,17,86,53,596,344,12,103,62,69,113,14,91,149,89,84,41,8
"2888",107,"m",1.83,"program2",500,750,"8/1/2017",259,19,1383,2651,7783,3,7,100,98,47,1127,189,69,162,32,197,48,64,88,95,81,93,144,7
"2889",107,"m",1.83,"program2",500,750,"10/16/2017",250,25,1475,2260,2890,6,42,39,96,73,1316,262,111,305,61,14,26,67,97,90,90,100,178,12
"2890",107,"m",1.83,"program2",500,750,"2/25/2017",137,26,1761,2306,8073,8,41,51,16,15,713,449,53,20,21,55,44,64,99,181,93,74,164,6
"2891",107,"m",1.83,"program2",500,750,"8/6/2017",212,23,1264,1745,302,7,19,78,16,24,1283,148,85,72,109,109,7,45,81,170,91,82,90,8
"2892",107,"m",1.83,"program2",500,750,"6/2/2017",164,21,1593,1537,3904,2,4,69,91,77,1209,412,32,150,28,195,94,57,86,101,90,106,114,9
"2893",107,"m",1.83,"program2",500,750,"1/25/2017",166,28,1322,1283,2603,1,43,54,19,11,756,468,74,162,38,117,106,23,90,109,84,113,174,8
"2894",107,"m",1.83,"program2",500,750,"2/19/2017",215,25,1405,1533,4095,4,50,37,73,12,206,289,118,100,40,186,109,41,79,183,80,78,68,10
"2895",107,"m",1.83,"program2",500,750,"7/21/2017",150,15,1697,1868,3162,4,1,34,23,85,1476,132,34,386,9,108,89,77,89,79,79,109,137,12
"2896",107,"m",1.83,"program2",500,750,"2/24/2017",211,19,1344,2205,773,3,27,24,25,30,1263,214,99,8,119,95,85,22,71,154,71,99,109,1
"2897",107,"m",1.83,"program2",500,750,"8/5/2017",240,21,1112,1678,7671,5,5,11,99,79,681,429,10,414,51,230,31,8,90,134,91,75,176,5
"2898",107,"m",1.83,"program2",500,750,"10/12/2017",182,21,1806,2403,9437,6,41,68,1,81,1327,445,55,31,97,58,25,76,83,96,86,77,161,1
"2899",107,"m",1.83,"program2",500,750,"9/7/2017",241,26,1828,2964,8884,3,16,78,87,20,1427,206,110,379,48,68,62,70,77,154,93,80,60,1
"2900",107,"m",1.83,"program2",500,750,"2/27/2017",196,18,1318,2293,6394,7,27,6,94,18,1470,439,64,239,95,66,114,15,82,78,74,104,65,1
"2901",107,"m",1.83,"program2",500,750,"12/29/2017",128,20,1998,2260,497,1,46,27,14,66,777,360,51,213,75,93,18,32,75,133,84,82,142,8
"2902",107,"m",1.83,"program2",500,750,"12/5/2017",136,26,1109,1096,4214,3,21,75,43,65,619,290,42,291,58,69,115,47,91,80,100,71,45,3
"2903",107,"m",1.83,"program2",500,750,"7/27/2017",221,15,1188,1974,7962,10,36,47,56,79,798,359,15,205,108,208,20,27,76,96,86,71,144,7
"2904",107,"m",1.83,"program2",500,750,"9/12/2017",265,25,1051,2452,947,5,50,62,22,29,985,126,111,240,28,283,97,8,78,145,76,99,65,10
"2905",107,"m",1.83,"program2",500,750,"6/10/2017",271,27,1622,1377,7650,3,25,63,55,93,501,140,14,431,102,233,54,63,84,177,78,109,161,10
"2906",107,"m",1.83,"program2",500,750,"2/14/2017",137,20,1989,2179,1278,8,24,39,63,81,522,306,120,248,104,216,35,36,79,97,78,100,134,11
"2907",107,"m",1.83,"program2",500,750,"4/2/2017",138,21,1319,1007,9035,10,30,98,92,74,239,424,81,469,101,247,118,45,83,71,82,78,49,10
"2908",107,"m",1.83,"program2",500,750,"7/7/2017",117,27,1797,1940,6069,8,29,19,83,44,522,288,114,388,77,6,61,17,70,157,81,84,37,1
"2909",107,"m",1.83,"program2",500,750,"9/11/2017",234,22,1341,1246,4471,5,31,35,49,52,1066,358,97,299,11,7,41,21,77,123,91,85,65,6
"2910",107,"m",1.83,"program2",500,750,"11/25/2017",283,26,1071,2640,3902,1,11,15,47,89,1342,146,42,169,97,17,20,25,72,150,73,70,53,5
"2911",107,"m",1.83,"program2",500,750,"11/23/2017",194,22,1214,2213,7503,3,38,33,51,24,433,257,9,440,119,239,61,72,95,99,94,100,158,6
"2912",107,"m",1.83,"program2",500,750,"7/5/2017",297,26,1585,1461,3396,7,28,74,6,48,304,252,45,375,106,276,89,42,71,188,92,96,31,6
"2913",107,"m",1.83,"program2",500,750,"4/15/2017",194,30,1586,2082,681,8,35,2,33,69,750,305,62,318,23,65,77,78,98,103,99,118,45,10
"2914",107,"m",1.83,"program2",500,750,"11/21/2017",219,18,1287,1656,1964,4,20,14,93,3,1279,328,12,256,46,106,26,50,92,139,92,75,170,4
"2915",107,"m",1.83,"program2",500,750,"6/29/2017",288,20,1265,1016,2662,7,20,79,2,20,773,314,63,237,23,48,15,72,94,165,76,107,38,1
"2916",107,"m",1.83,"program2",500,750,"1/5/2017",243,29,1940,1387,6985,2,22,92,82,3,553,293,25,106,52,39,64,9,92,179,85,100,122,10
"2917",107,"m",1.83,"program2",500,750,"10/6/2017",255,18,1772,2306,3037,7,21,13,10,43,603,270,34,103,93,212,55,71,79,178,93,87,146,7
"2918",107,"m",1.83,"program2",500,750,"11/5/2017",200,24,1306,1114,8831,4,44,26,77,11,241,140,73,243,68,23,71,46,75,96,89,101,147,11
"2919",107,"m",1.83,"program2",500,750,"1/24/2017",106,19,1358,1052,9461,3,3,82,90,67,428,168,108,68,67,8,62,41,81,78,93,70,36,3
"2920",107,"m",1.83,"program2",500,750,"9/29/2017",231,16,1015,1369,4398,8,7,18,87,35,697,290,117,137,37,201,86,60,95,167,79,79,47,1
"2921",108,"f",1.68,"program1",200,950,"5/15/2017",245,24,1332,1585,5392,6,6,21,61,1,633,216,42,117,15,181,52,43,86,124,88,80,68,3
"2922",108,"f",1.68,"program1",200,950,"10/7/2017",221,21,1412,2262,729,9,46,28,81,41,1223,340,23,214,65,75,63,57,80,142,70,100,48,4
"2923",108,"f",1.68,"program1",200,950,"5/6/2017",155,17,1889,2612,3432,6,31,8,83,40,374,283,106,447,92,8,16,48,71,189,73,118,168,12
"2924",108,"f",1.68,"program1",200,950,"1/8/2017",112,30,1098,2735,1935,9,23,10,84,54,1115,429,72,244,12,201,109,69,73,129,75,93,123,12
"2925",108,"f",1.68,"program1",200,950,"3/10/2017",265,21,1393,2731,8523,1,38,33,61,93,1366,317,62,41,8,250,83,41,100,182,87,110,123,1
"2926",108,"f",1.68,"program1",200,950,"11/24/2017",203,28,1836,1112,2490,8,12,63,94,5,765,155,113,14,62,245,47,10,94,115,75,115,68,1
"2927",108,"f",1.68,"program1",200,950,"2/2/2017",146,27,1321,1430,8156,7,11,29,59,8,902,270,47,104,62,56,91,65,79,165,93,73,44,6
"2928",108,"f",1.68,"program1",200,950,"5/11/2017",246,27,1768,1319,8382,1,32,52,48,39,1007,341,33,431,109,121,83,8,98,103,89,115,123,1
"2929",108,"f",1.68,"program1",200,950,"7/24/2017",241,21,1460,2807,7614,10,3,47,98,45,1490,413,33,87,106,73,84,37,71,182,81,93,59,5
"2930",108,"f",1.68,"program1",200,950,"12/12/2017",198,30,1903,1645,811,9,48,90,38,65,155,199,46,406,29,193,69,66,87,192,99,116,106,2
"2931",108,"f",1.68,"program1",200,950,"12/3/2017",188,25,1504,2765,5755,8,33,34,41,66,421,362,48,136,120,194,12,72,87,117,88,87,165,10
"2932",108,"f",1.68,"program1",200,950,"8/10/2017",134,15,1461,1417,4183,7,16,28,27,66,1063,426,97,362,9,158,8,80,70,94,84,73,30,5
"2933",108,"f",1.68,"program1",200,950,"9/16/2017",135,17,1936,1744,1567,10,5,65,42,15,1167,328,67,135,108,181,64,15,95,107,97,73,72,6
"2934",108,"f",1.68,"program1",200,950,"12/24/2017",230,25,1923,1455,8101,2,2,65,95,34,1112,372,85,183,11,69,100,33,78,188,89,114,137,7
"2935",108,"f",1.68,"program1",200,950,"7/14/2017",128,27,1848,2824,1479,8,19,26,94,60,795,342,15,234,107,78,84,32,85,136,79,96,78,10
"2936",108,"f",1.68,"program1",200,950,"3/19/2017",233,20,1382,2993,3489,1,31,85,82,95,105,324,95,168,111,105,84,10,90,151,72,82,175,9
"2937",108,"f",1.68,"program1",200,950,"3/29/2017",152,22,1716,1027,9250,6,43,38,74,88,702,465,68,184,9,192,81,70,87,126,74,97,151,3
"2938",108,"f",1.68,"program1",200,950,"2/26/2017",160,25,1538,1284,2297,9,21,71,72,92,314,325,94,48,30,81,89,72,70,139,87,108,168,11
"2939",108,"f",1.68,"program1",200,950,"1/11/2017",289,23,1083,1573,5764,7,15,89,5,31,370,122,20,100,7,71,113,28,75,173,86,109,134,7
"2940",108,"f",1.68,"program1",200,950,"8/5/2017",180,20,1244,2367,1909,8,40,57,75,5,174,393,36,191,93,45,54,73,83,179,96,97,83,8
"2941",108,"f",1.68,"program1",200,950,"3/7/2017",228,16,1289,1862,6042,7,16,36,41,38,671,395,77,332,73,211,118,59,77,90,82,111,146,11
"2942",108,"f",1.68,"program1",200,950,"3/3/2017",294,23,1656,1193,2579,9,19,47,70,51,419,442,54,170,45,187,18,13,87,105,85,83,169,12
"2943",108,"f",1.68,"program1",200,950,"4/26/2017",223,22,1970,2805,4457,1,8,88,36,9,436,176,10,290,119,110,50,51,79,191,84,94,80,6
"2944",108,"f",1.68,"program1",200,950,"1/26/2017",167,29,1589,1090,97,2,1,14,7,51,1279,418,43,358,55,100,106,50,83,156,72,115,40,10
"2945",108,"f",1.68,"program1",200,950,"6/30/2017",137,19,1655,1314,2752,5,31,18,17,77,643,248,28,401,115,151,66,19,86,82,83,107,95,9
"2946",108,"f",1.68,"program1",200,950,"12/4/2017",264,23,1483,2064,1122,2,43,51,51,45,1302,357,71,291,119,252,67,11,92,77,76,118,155,7
"2947",108,"f",1.68,"program1",200,950,"7/17/2017",266,24,1652,2952,9922,9,38,21,22,65,1256,143,109,193,8,277,54,58,89,167,93,78,140,10
"2948",108,"f",1.68,"program1",200,950,"10/27/2017",137,26,1303,2264,3360,5,49,81,44,84,1227,365,86,335,93,163,58,16,90,188,71,99,105,12
"2949",108,"f",1.68,"program1",200,950,"5/8/2017",271,30,1716,2200,4579,4,3,90,37,53,184,143,67,200,26,149,16,19,92,148,79,107,118,2
"2950",108,"f",1.68,"program1",200,950,"11/13/2017",291,24,1379,1068,7516,10,41,79,31,40,877,288,66,212,87,287,102,18,99,144,87,72,131,4
"2951",108,"f",1.68,"program1",200,950,"1/21/2017",235,16,1545,2057,4461,3,7,36,60,69,515,174,101,324,61,155,96,58,84,134,99,79,120,7
"2952",108,"f",1.68,"program1",200,950,"12/18/2017",215,20,1778,1832,8268,1,28,65,9,11,161,206,79,161,105,150,117,47,74,86,77,98,132,8
"2953",108,"f",1.68,"program1",200,950,"10/11/2017",116,22,1502,2614,2501,7,14,34,80,70,1393,345,38,439,88,155,79,9,91,189,92,70,147,12
"2954",108,"f",1.68,"program1",200,950,"11/15/2017",253,19,1282,2612,6962,7,35,59,40,6,1030,146,52,161,120,120,71,19,79,155,75,104,141,5
"2955",108,"f",1.68,"program1",200,950,"7/17/2017",160,16,1730,1434,1006,1,48,67,16,13,1213,342,58,345,30,226,14,68,92,143,84,89,108,12
"2956",108,"f",1.68,"program1",200,950,"6/13/2017",181,24,1065,2872,8824,3,6,80,2,2,1045,133,53,438,108,147,79,71,81,72,85,74,166,11
"2957",108,"f",1.68,"program1",200,950,"1/18/2017",179,24,1553,2909,6703,8,12,5,5,87,742,427,56,333,56,50,35,75,100,166,92,92,33,1
